system:index,Ave_Wet,CLC_STATE,Den_ID,Fire_Cat,Prec_Tree,dist2build,used,.geo
000000000000000011e5,0.171412,2210,FP088,U,73,752.5879172407566,0.0,"{""type"":""Point"",""coordinates"":[-81.0005198912961,25.860467121966742]}"
000000000000000002ac,0.006096,2211,FP088,U,78,2752.116285430396,0.0,"{""type"":""Point"",""coordinates"":[-80.99471023781557,25.825074126805568]}"
000000000000000002ad,0.044085,2211,FP088,U,3,1965.392298838321,0.0,"{""type"":""Point"",""coordinates"":[-80.95195646356511,25.83053928191553]}"
000000000000000002af,0.071582,2211,FP088,U,62,3498.8862844437713,0.0,"{""type"":""Point"",""coordinates"":[-81.01852248390895,25.823401109438407]}"
000000000000000002b0,0.158019,2211,FP088,U,26,2655.901793249769,0.0,"{""type"":""Point"",""coordinates"":[-81.03033672877979,25.832265295463124]}"
000000000000000002b1,0.124957,2211,FP088,U,78,2579.5983187153124,0.0,"{""type"":""Point"",""coordinates"":[-80.99333826722963,25.826450165329582]}"
000000000000000002b4,0.158019,2211,FP088,U,38,2480.5026570191253,0.0,"{""type"":""Point"",""coordinates"":[-81.03753903738207,25.83439274779573]}"
000000000000000002b6,0.164592,2211,FP088,U,62,3512.8995105034433,0.0,"{""type"":""Point"",""coordinates"":[-81.02958190559359,25.82434058201732]}"
000000000000000002ba,0.158744,2211,FP088,U,42,3201.1301648654635,0.0,"{""type"":""Point"",""coordinates"":[-81.02781936862242,25.826940718446128]}"
000000000000000002bb,0.006096,2211,FP088,U,31,2960.855000995661,0.0,"{""type"":""Point"",""coordinates"":[-80.99816227793906,25.823837070504016]}"
000000000000000002be,0.107004,2211,FP088,U,55,1301.1493603252682,0.0,"{""type"":""Point"",""coordinates"":[-80.98759686246166,25.837745411473122]}"
000000000000000002c1,0.151689,2211,FP088,U,39,2423.7662947521903,0.0,"{""type"":""Point"",""coordinates"":[-80.99993036456186,25.82953868649455]}"
000000000000000002c2,0.154004,2211,FP088,U,81,729.4910949573888,0.0,"{""type"":""Point"",""coordinates"":[-80.97101701575262,25.843686691498853]}"
000000000000000002c3,0.185782,2211,FP088,U,24,561.0860980706568,0.0,"{""type"":""Point"",""coordinates"":[-80.95687483104504,25.84385351164688]}"
000000000000000002c5,0.081251,2211,FP088,U,58,2385.4165315729633,0.0,"{""type"":""Point"",""coordinates"":[-80.98944528514018,25.8278843004968]}"
000000000000000002c8,0.084794,2211,FP088,U,52,1407.8776562274545,0.0,"{""type"":""Point"",""coordinates"":[-80.97312356746869,25.837792761062587]}"
000000000000000002ca,0.004568,2211,FP088,U,57,3709.283259413891,0.0,"{""type"":""Point"",""coordinates"":[-80.99328932043514,25.81614961548131]}"
000000000000000002cc,0.077708,2211,FP088,U,39,1015.3811101155219,0.0,"{""type"":""Point"",""coordinates"":[-80.95704968814447,25.83973873560772]}"
000000000000000002d1,0.032444,2211,FP088,U,16,919.8646060181522,0.0,"{""type"":""Point"",""coordinates"":[-80.96366684348449,25.841197316267362]}"
000000000000000002d6,0.003048,2211,FP088,U,40,4746.387507943609,0.0,"{""type"":""Point"",""coordinates"":[-80.9954884953713,25.806965257219296]}"
000000000000000002d7,0.124957,2211,FP088,U,28,1991.7207383010457,0.0,"{""type"":""Point"",""coordinates"":[-80.99460096258073,25.832044242689]}"
000000000000000002d8,0.107004,2211,FP088,U,20,1068.839283793276,0.0,"{""type"":""Point"",""coordinates"":[-80.98563508430013,25.840282261038585]}"
000000000000000002de,0.173292,2211,FP088,U,19,1412.422601981246,0.0,"{""type"":""Point"",""coordinates"":[-81.01634095671857,25.842160171215475]}"
000000000000000002df,0.158019,2211,FP088,U,16,2821.115048840359,0.0,"{""type"":""Point"",""coordinates"":[-81.03939549966408,25.831554904127227]}"
000000000000000002e1,0.244451,2211,FP088,U,54,4014.8413025528666,0.0,"{""type"":""Point"",""coordinates"":[-81.03904024384514,25.82059106645337]}"
000000000000000002e3,0.045653,2211,FP088,U,37,2304.117394886785,0.0,"{""type"":""Point"",""coordinates"":[-80.99905903821518,25.781585899656054]}"
000000000000000002e4,0.156382,2211,FP088,U,73,1551.7956748079985,0.0,"{""type"":""Point"",""coordinates"":[-81.02858574208837,25.84212690092569]}"
000000000000000002e7,0.333793,2211,FP088,U,33,3692.376097341977,0.0,"{""type"":""Point"",""coordinates"":[-81.04599003707602,25.82431838624733]}"
000000000000000002e8,0.156653,2211,FP088,U,78,2282.791425362665,0.0,"{""type"":""Point"",""coordinates"":[-81.04201252782708,25.836847871220886]}"
000000000000000002ec,0.107004,2211,FP088,U,12,1451.6590283625274,0.0,"{""type"":""Point"",""coordinates"":[-80.98925136475543,25.83631117948223]}"
000000000000000002ed,0.180505,2211,FP088,U,55,4639.612921032977,0.0,"{""type"":""Point"",""coordinates"":[-81.03207041337221,25.814402578997807]}"
000000000000000002f2,0.164592,2211,FP088,U,58,3475.5661822453744,0.0,"{""type"":""Point"",""coordinates"":[-81.02902727182573,25.824600672731123]}"
000000000000000002f3,0.163126,2211,FP088,U,28,1781.2667154068242,0.0,"{""type"":""Point"",""coordinates"":[-81.00458142063884,25.837615879494663]}"
000000000000000002f5,0.166209,2211,FP088,U,18,2885.0704965641016,0.0,"{""type"":""Point"",""coordinates"":[-81.01518507640233,25.828533837293833]}"
000000000000000002f6,0.081251,2211,FP088,U,33,2588.294974172997,0.0,"{""type"":""Point"",""coordinates"":[-80.98925229143414,25.82605098754626]}"
000000000000000002f8,0.077708,2211,FP088,U,21,901.8554149929408,0.0,"{""type"":""Point"",""coordinates"":[-80.95339391889542,25.840347212974958]}"
000000000000000002f9,0.158019,2211,FP088,U,28,3039.109381930248,0.0,"{""type"":""Point"",""coordinates"":[-81.03871626264846,25.82945732800034]}"
000000000000000002fe,0.004568,2211,FP088,U,54,4033.5982398315386,0.0,"{""type"":""Point"",""coordinates"":[-80.99113529478122,25.81305216112086]}"
000000000000000002ff,0.044085,2211,FP088,U,45,1798.9423674237305,0.0,"{""type"":""Point"",""coordinates"":[-80.95684917339028,25.832652022768503]}"
00000000000000000301,0.107004,2211,FP088,U,48,926.3648847424753,0.0,"{""type"":""Point"",""coordinates"":[-80.9863779520245,25.84141637589616]}"
00000000000000000306,0.108452,2211,FP088,U,59,4751.33666805643,0.0,"{""type"":""Point"",""coordinates"":[-81.0242009197109,25.812512528777457]}"
00000000000000000307,0.084794,2211,FP088,U,29,1261.2621218165662,0.0,"{""type"":""Point"",""coordinates"":[-80.97732357195397,25.839474372045]}"
00000000000000000308,0.108452,2211,FP088,U,83,4682.605775613355,0.0,"{""type"":""Point"",""coordinates"":[-81.02112073165986,25.812831259442092]}"
0000000000000000030a,0.006096,2211,FP088,U,52,3147.639346664603,1.0,"{""type"":""Point"",""coordinates"":[-80.99817220997622,25.822093418709063]}"
000000000000000011db,0.153432,2211,FP088,U,41,103.20354939506115,0.0,"{""type"":""Point"",""coordinates"":[-80.98977987455399,25.85350563535571]}"
000000000000000011dc,0.153062,2211,FP088,U,55,482.39502895941536,0.0,"{""type"":""Point"",""coordinates"":[-80.97991782560106,25.84697826300538]}"
000000000000000011dd,0.173644,2211,FP088,U,53,872.1915173553593,0.0,"{""type"":""Point"",""coordinates"":[-81.01220531768556,25.846508488551034]}"
000000000000000011de,0.153062,2211,FP088,U,67,172.07626832546114,0.0,"{""type"":""Point"",""coordinates"":[-80.98460846044271,25.850228561167995]}"
000000000000000011df,0.153062,2211,FP088,U,27,11.65357977497865,0.0,"{""type"":""Point"",""coordinates"":[-80.97957034305614,25.851231992570433]}"
000000000000000011e1,0.173644,2211,FP088,U,27,1092.1055515412475,0.0,"{""type"":""Point"",""coordinates"":[-81.01302740272307,25.844603404929206]}"
000000000000000011e2,0.173644,2211,FP088,U,21,837.0533443443753,0.0,"{""type"":""Point"",""coordinates"":[-81.01335460081188,25.84698351980185]}"
000000000000000011e3,0.153432,2211,FP088,U,49,284.51751708937667,0.0,"{""type"":""Point"",""coordinates"":[-80.99366854529711,25.85567980940835]}"
000000000000000011e4,0.153062,2211,FP088,U,52,450.1677347680632,0.0,"{""type"":""Point"",""coordinates"":[-80.97925400933424,25.84717539444902]}"
000000000000000011e6,0.173644,2211,FP088,U,58,707.2123522695363,0.0,"{""type"":""Point"",""coordinates"":[-81.01152681845936,25.847960835315575]}"
000000000000000011e7,0.184558,2211,FP088,U,17,798.9639105990118,0.0,"{""type"":""Point"",""coordinates"":[-81.0092294123514,25.861892223854017]}"
000000000000000011e8,0.155448,2211,FP088,U,66,522.8948606872021,0.0,"{""type"":""Point"",""coordinates"":[-80.99293596179892,25.845540635216093]}"
000000000000000011e9,0.154807,2211,FP088,U,49,1053.1418541789485,0.0,"{""type"":""Point"",""coordinates"":[-81.03002338827912,25.84673001726206]}"
000000000000000011ea,0.166599,2211,FP088,U,23,594.4475103933196,0.0,"{""type"":""Point"",""coordinates"":[-80.99958359986128,25.84776406741167]}"
000000000000000011ed,0.173644,2211,FP088,U,22,336.2204805533726,0.0,"{""type"":""Point"",""coordinates"":[-81.01287459018869,25.851492836822892]}"
000000000000000011ee,0.166599,2211,FP088,U,22,872.3352254773549,0.0,"{""type"":""Point"",""coordinates"":[-81.00267957032763,25.845648359442823]}"
000000000000000011ef,0.155448,2211,FP088,U,29,460.09424675836556,0.0,"{""type"":""Point"",""coordinates"":[-80.99013227510171,25.845361176525163]}"
000000000000000011f0,0.1524,2211,FP088,U,28,1342.6216959182464,0.0,"{""type"":""Point"",""coordinates"":[-80.9967793628826,25.865590437174735]}"
000000000000000011f1,0.153062,2211,FP088,U,69,177.2098593579571,0.0,"{""type"":""Point"",""coordinates"":[-80.98276076473998,25.84991010468979]}"
000000000000000011f2,0.153062,2211,FP088,U,73,586.9197573344201,0.0,"{""type"":""Point"",""coordinates"":[-80.97983377865093,25.846010057065534]}"
000000000000000011f3,0.153432,2211,FP088,U,23,896.8231034965987,0.0,"{""type"":""Point"",""coordinates"":[-80.98983869986144,25.860771568629886]}"
000000000000000002d5,0.022575,2213,FP088,U,37,3520.4803571825473,0.0,"{""type"":""Point"",""coordinates"":[-81.00592644363059,25.79242875074906]}"
000000000000000002d9,0.117547,2220,FP088,U,77,3514.8058201926906,0.0,"{""type"":""Point"",""coordinates"":[-80.9758827233473,25.787814466362075]}"
000000000000000002e9,0.090719,2220,FP088,U,54,3878.352690226478,0.0,"{""type"":""Point"",""coordinates"":[-80.97503045406988,25.79103269733056]}"
00000000000000000069,0.091692,2120,FP094,C,1,4006.7204664354936,0.0,"{""type"":""Point"",""coordinates"":[-80.72835966633328,25.29290589083402]}"
0000000000000000002a,0.00388,2110,FP094,U,2,1398.9028086560122,0.0,"{""type"":""Point"",""coordinates"":[-80.69163440122233,25.31651564341842]}"
00000000000000000044,-0.120329,2110,FP094,U,5,324.78509666949856,0.0,"{""type"":""Point"",""coordinates"":[-80.69983184052218,25.326174773103375]}"
00000000000000000047,-0.061922,2110,FP094,U,5,272.25680075900334,0.0,"{""type"":""Point"",""coordinates"":[-80.72897992534395,25.32661676984095]}"
00000000000000000074,0.078005,2110,FP094,U,4,3424.4563807238155,0.0,"{""type"":""Point"",""coordinates"":[-80.69858920465121,25.298164521587566]}"
00000000000000000158,0.004593,2110,FP094,U,13,31.899710459771075,0.0,"{""type"":""Point"",""coordinates"":[-80.67259648346263,25.329846349057537]}"
00000000000000000165,0.067806,2110,FP094,U,10,785.082162747296,0.0,"{""type"":""Point"",""coordinates"":[-80.66389648711309,25.338567921341497]}"
00000000000000000167,0.004593,2110,FP094,U,21,28.375026525581905,0.0,"{""type"":""Point"",""coordinates"":[-80.6673555623255,25.330879068412667]}"
00000000000000000027,0.038995,2120,FP094,U,18,2450.0214585945027,0.0,"{""type"":""Point"",""coordinates"":[-80.70010407231335,25.351798172007587]}"
00000000000000000028,0.008393,2120,FP094,U,7,1725.8107357041974,0.0,"{""type"":""Point"",""coordinates"":[-80.69029875661727,25.34525114668826]}"
00000000000000000029,-0.134112,2120,FP094,U,4,631.8896394376034,0.0,"{""type"":""Point"",""coordinates"":[-80.705076574867,25.323374732786522]}"
0000000000000000002b,-0.045525,2120,FP094,U,7,811.3431677167076,0.0,"{""type"":""Point"",""coordinates"":[-80.72879348379935,25.321748248151646]}"
0000000000000000002d,-0.088175,2120,FP094,U,7,105.31418502324742,0.0,"{""type"":""Point"",""coordinates"":[-80.74053731927782,25.330640595035486]}"
0000000000000000002e,-0.120329,2120,FP094,U,4,483.31482458927115,0.0,"{""type"":""Point"",""coordinates"":[-80.70370705603416,25.32474816344195]}"
0000000000000000002f,0.058964,2120,FP094,U,1,4596.330841314615,0.0,"{""type"":""Point"",""coordinates"":[-80.70807708236202,25.287622404942873]}"
00000000000000000030,-0.011308,2120,FP094,U,8,2084.0928244402976,0.0,"{""type"":""Point"",""coordinates"":[-80.69496206357576,25.34851079724104]}"
00000000000000000031,0.008393,2120,FP094,U,6,2197.6493048949164,0.0,"{""type"":""Point"",""coordinates"":[-80.68993767517387,25.349504417331662]}"
00000000000000000032,0.038995,2120,FP094,U,12,2753.256867145267,0.0,"{""type"":""Point"",""coordinates"":[-80.69462129656831,25.354557177752575]}"
00000000000000000033,0.124968,2120,FP094,U,1,5453.7479930818945,0.0,"{""type"":""Point"",""coordinates"":[-80.72264491712465,25.279868557520597]}"
00000000000000000034,-0.037127,2120,FP094,U,2,344.7945205555427,0.0,"{""type"":""Point"",""coordinates"":[-80.74770945697811,25.332777834554943]}"
00000000000000000035,-0.037127,2120,FP094,U,1,290.3044566557412,0.0,"{""type"":""Point"",""coordinates"":[-80.74819585091413,25.326552237626245]}"
00000000000000000036,-0.059906,2120,FP094,U,3,710.609492118118,0.0,"{""type"":""Point"",""coordinates"":[-80.73980948754195,25.322709468081726]}"
00000000000000000037,-0.023059,2120,FP094,U,6,1015.2524434799108,0.0,"{""type"":""Point"",""coordinates"":[-80.69955131142063,25.319934335185632]}"
00000000000000000038,-0.088404,2120,FP094,U,2,1474.5783932871311,0.0,"{""type"":""Point"",""coordinates"":[-80.72327078523301,25.34294546054915]}"
00000000000000000039,-0.088175,2120,FP094,U,4,417.91032211575697,0.0,"{""type"":""Point"",""coordinates"":[-80.73804809865553,25.325306297443838]}"
0000000000000000003a,-0.044231,2120,FP094,U,24,772.1236522714706,0.0,"{""type"":""Point"",""coordinates"":[-80.70852208785087,25.32214437173422]}"
0000000000000000003b,-0.088404,2120,FP094,U,2,1737.9042523519545,0.0,"{""type"":""Point"",""coordinates"":[-80.723590952599,25.345321869264865]}"
0000000000000000003c,0.051816,2120,FP094,U,1,2693.7159084644536,0.0,"{""type"":""Point"",""coordinates"":[-80.70396638562325,25.353980069974714]}"
0000000000000000003d,0.058964,2120,FP094,U,4,4202.179779907069,0.0,"{""type"":""Point"",""coordinates"":[-80.71414330340997,25.291153192542335]}"
0000000000000000003e,0.008393,2120,FP094,U,4,1749.3392565792428,0.0,"{""type"":""Point"",""coordinates"":[-80.6896323003143,25.34545146293007]}"
0000000000000000003f,-0.043066,2120,FP094,U,9,707.9144364856955,0.0,"{""type"":""Point"",""coordinates"":[-80.6979627503264,25.336032800154]}"
00000000000000000040,-0.134112,2120,FP094,U,12,143.65623946226236,0.0,"{""type"":""Point"",""coordinates"":[-80.71026923225692,25.327849765361297]}"
00000000000000000041,0.051816,2120,FP094,U,7,3223.1830155001794,0.0,"{""type"":""Point"",""coordinates"":[-80.71078263175492,25.35878108048408]}"
00000000000000000042,-0.088404,2120,FP094,U,1,1844.9310077466807,0.0,"{""type"":""Point"",""coordinates"":[-80.72176847045188,25.346295656497524]}"
00000000000000000045,0.090859,2120,FP094,U,4,2859.1370405534417,0.0,"{""type"":""Point"",""coordinates"":[-80.74701115789053,25.30327613958323]}"
00000000000000000046,0.00388,2120,FP094,U,13,827.2636318737223,0.0,"{""type"":""Point"",""coordinates"":[-80.68787309188815,25.321653822985137]}"
00000000000000000048,-0.023059,2120,FP094,U,7,1621.8791291920834,0.0,"{""type"":""Point"",""coordinates"":[-80.70368772426305,25.31445144143033]}"
00000000000000000049,-1.18E-4,2120,FP094,U,15,3383.2503629808034,0.0,"{""type"":""Point"",""coordinates"":[-80.71945236613182,25.360223336886303]}"
0000000000000000004a,-0.017853,2120,FP094,U,2,1862.1395554714773,0.0,"{""type"":""Point"",""coordinates"":[-80.72952473412415,25.312273219755923]}"
0000000000000000004b,0.146851,2120,FP094,U,1,4559.538005528252,0.0,"{""type"":""Point"",""coordinates"":[-80.69147988566255,25.287942762250406]}"
0000000000000000004c,0.047179,2120,FP094,U,8,3091.7926370712125,0.0,"{""type"":""Point"",""coordinates"":[-80.71431704251548,25.301176807454524]}"
0000000000000000004d,-0.120329,2120,FP094,U,4,4.83355604998939,0.0,"{""type"":""Point"",""coordinates"":[-80.70348933947257,25.32908694163563]}"
0000000000000000004e,0.09768,2120,FP094,U,4,1954.1089429181202,0.0,"{""type"":""Point"",""coordinates"":[-80.69530142362463,25.311484751194357]}"
0000000000000000004f,0.059436,2120,FP094,U,4,4246.206236383273,0.0,"{""type"":""Point"",""coordinates"":[-80.71632363117253,25.29074947697986]}"
00000000000000000050,0.079245,2120,FP094,U,4,2638.934438438472,0.0,"{""type"":""Point"",""coordinates"":[-80.70589462456799,25.305270865467524]}"
00000000000000000051,-0.134112,2120,FP094,U,16,78.64281993259492,0.0,"{""type"":""Point"",""coordinates"":[-80.70495609706904,25.330349513155635]}"
00000000000000000052,-0.043066,2120,FP094,U,6,983.167259738759,0.0,"{""type"":""Point"",""coordinates"":[-80.69600805085912,25.338570444097016]}"
00000000000000000053,-0.011308,2120,FP094,U,5,1569.6950282694193,0.0,"{""type"":""Point"",""coordinates"":[-80.70326100633142,25.343838900842773]}"
00000000000000000054,0.146851,2120,FP094,U,7,3970.452275903193,0.0,"{""type"":""Point"",""coordinates"":[-80.69409944442975,25.293278124515176]}"
00000000000000000055,0.090859,2120,FP094,U,4,3015.0581745036575,0.0,"{""type"":""Point"",""coordinates"":[-80.75329645239273,25.301847845702532]}"
00000000000000000056,0.09768,2120,FP094,U,4,2540.690243192292,0.0,"{""type"":""Point"",""coordinates"":[-80.7011731844253,25.30615790763905]}"
00000000000000000057,-0.020215,2120,FP094,U,9,1684.719746131559,0.0,"{""type"":""Point"",""coordinates"":[-80.71936680200622,25.313908340431468]}"
00000000000000000058,-0.12167,2120,FP094,U,1,1202.854118362519,0.0,"{""type"":""Point"",""coordinates"":[-80.72657634479705,25.340504102308444]}"
00000000000000000059,-0.037127,2120,FP094,U,5,38.169763347633896,0.0,"{""type"":""Point"",""coordinates"":[-80.749564944062,25.329947952843412]}"
0000000000000000005a,-0.020852,2120,FP094,U,3,1118.632093564287,0.0,"{""type"":""Point"",""coordinates"":[-80.7492373453072,25.31897829334275]}"
0000000000000000005b,-0.116266,2120,FP094,U,2,1706.3358235139299,0.0,"{""type"":""Point"",""coordinates"":[-80.74019570503683,25.34510106548213]}"
0000000000000000005c,0.136399,2120,FP094,U,5,5451.869887633832,0.0,"{""type"":""Point"",""coordinates"":[-80.70951056427207,25.279897078698262]}"
0000000000000000005d,-0.155448,2120,FP094,U,13,1200.8520157775508,0.0,"{""type"":""Point"",""coordinates"":[-80.738770113359,25.34049485201289]}"
