CatID,Used,Age,Fire_Cat,HR_Area,Ave_Wet,Prec_Tree,dist2build,Veg_Class
124,0,3,U,1.93E+08,0.335471,20,536.9887503,Marsh_Shrub
124,0,3,U,1.93E+08,0.386391,3,6840.994607,Marsh_Shrub
124,0,3,U,1.93E+08,0.044047,16,1649.486075,Marsh_Shrub
124,0,3,U,1.93E+08,0.115292,22,1821.258884,Marsh_Shrub
124,0,3,U,1.93E+08,-0.003287,25,3032.234437,Marsh_Shrub
124,0,3,U,1.93E+08,0.231541,0,3536.670188,Marsh_Shrub
124,0,3,B,1.93E+08,0.004568,51,4148.210991,Marsh_Shrub
124,0,3,B,1.93E+08,-0.010384,24,385.452918,Marsh_Shrub
124,0,3,U,1.93E+08,0.312921,0,5275.714507,Marsh_Shrub
124,0,3,U,1.93E+08,0.373755,4,5824.616603,Marsh_Shrub
124,0,3,U,1.93E+08,0.27752,5,3601.52871,Marsh_Shrub
124,0,3,B,1.93E+08,0.265176,31,2845.918022,Marsh_Shrub
124,0,3,U,1.93E+08,0.373755,0,6005.819157,Marsh_Shrub
124,0,3,U,1.93E+08,0.356521,48,4916.577095,Marsh_Shrub
124,0,3,U,1.93E+08,0.032913,57,3157.14582,Marsh_Shrub
124,0,3,U,1.93E+08,0.27752,3,3548.095994,Marsh_Shrub
124,0,3,B,1.93E+08,-0.007735,2,4645.916466,Marsh_Shrub
124,0,3,U,1.93E+08,0.356521,17,4894.909229,Marsh_Shrub
124,0,3,U,1.93E+08,0.168459,65,951.7964963,Marsh_Shrub
124,0,3,B,1.93E+08,0.134112,25,810.5520805,Marsh_Shrub
124,0,3,U,1.93E+08,-0.003287,34,2933.785981,Marsh_Shrub
124,0,3,U,1.93E+08,0.097532,6,3261.815633,Marsh_Shrub
124,0,3,U,1.93E+08,0.292753,33,1406.471731,Marsh_Shrub
124,0,3,B,1.93E+08,0.255749,2,2775.044444,Marsh_Shrub
124,0,3,U,1.93E+08,0.422141,8,6259.996755,Marsh_Shrub
124,0,3,U,1.93E+08,0.138029,19,3287.686027,Marsh_Shrub
124,0,3,U,1.93E+08,0.399288,1,6537.536742,Marsh_Shrub
124,0,3,U,1.93E+08,0.037431,5,2515.341375,Marsh_Shrub
124,0,3,U,1.93E+08,0.077708,75,698.369804,Marsh_Shrub
124,0,3,B,1.93E+08,-0.020738,4,4502.309365,Marsh_Shrub
124,0,3,U,1.93E+08,0.386391,0,7348.420416,Marsh_Shrub
124,0,3,U,1.93E+08,0.231541,0,3102.804459,Marsh_Shrub
124,0,3,B,1.93E+08,0.04172,22,2814.247716,Marsh_Shrub
124,0,3,U,1.93E+08,0.174806,21,1119.154037,Marsh_Shrub
124,0,3,U,1.93E+08,-0.001305,23,2931.324503,Marsh_Shrub
124,0,3,U,1.93E+08,0.107275,0,816.5467021,Marsh_Shrub
124,0,3,U,1.93E+08,-0.002132,0,3846.796338,Marsh_Shrub
124,0,3,U,1.93E+08,0.107275,54,252.5576653,Marsh_Shrub
124,0,3,U,1.93E+08,0.051078,15,1384.710614,Marsh_Shrub
124,0,3,U,1.93E+08,0.373755,1,5170.441233,Marsh_Shrub
124,0,3,U,1.93E+08,0.344851,0,4429.284628,Marsh_Shrub
124,0,3,B,1.93E+08,0.003048,36,4748.751357,Marsh_Shrub
124,0,3,U,1.93E+08,0.115292,1,1099.067713,Marsh_Shrub
124,0,3,U,1.93E+08,0.27432,15,4575.448907,Marsh_Shrub
124,0,3,U,1.93E+08,0.399288,18,6315.633423,Marsh_Shrub
124,0,3,U,1.93E+08,0.288712,32,4572.032394,Marsh_Shrub
124,0,3,B,1.93E+08,0.131054,25,2119.569471,Marsh_Shrub
124,0,3,U,1.93E+08,0.320088,0,3413.850819,Marsh_Shrub
124,0,3,U,1.93E+08,0.450468,12,5358.789243,Marsh_Shrub
124,0,3,U,1.93E+08,0.356208,54,129.2581606,Marsh_Shrub
124,0,3,U,1.93E+08,0.01486,28,3575.461167,Marsh_Shrub
124,0,4,U,1.37E+08,0.036644,63,2411.855394,Marsh_Shrub
124,0,4,U,1.37E+08,0.362821,28,5389.185365,Marsh_Shrub
124,0,4,U,1.37E+08,0.138256,17,1203.123643,Marsh_Shrub
124,0,4,C,1.37E+08,-0.020738,1,4362.553214,Marsh_Shrub
124,0,4,C,1.37E+08,0.255749,1,2820.014151,Marsh_Shrub
124,0,4,U,1.37E+08,0.115292,16,1126.579289,Marsh_Shrub
124,0,4,C,1.37E+08,0.138029,2,3679.050809,Marsh_Shrub
124,0,4,U,1.37E+08,0.320088,24,3971.502519,Marsh_Shrub
124,0,4,U,1.37E+08,0.006096,39,3135.077002,Marsh_Shrub
124,0,4,U,1.37E+08,0.294917,15,1993.901337,Marsh_Shrub
124,0,4,U,1.37E+08,0.363863,14,6342.543603,Marsh_Shrub
124,0,4,U,1.37E+08,0.107275,19,253.6118928,Marsh_Shrub
124,0,4,U,1.37E+08,-0.001788,4,4009.916356,Marsh_Shrub
124,0,4,U,1.37E+08,0.399458,14,6554.996999,Marsh_Shrub
124,0,4,U,1.37E+08,0.345507,21,4162.28705,Marsh_Shrub
124,0,4,U,1.37E+08,0.287654,1,4074.7876,Marsh_Shrub
124,0,4,U,1.37E+08,0.294917,11,1918.422583,Marsh_Shrub
124,0,4,U,1.37E+08,-0.033528,41,1129.99406,Marsh_Shrub
124,0,4,U,1.37E+08,0.174806,5,1083.256129,Marsh_Shrub
124,0,4,U,1.37E+08,0.107275,28,394.8759665,Marsh_Shrub
124,0,4,U,1.37E+08,0.399288,8,6205.340758,Marsh_Shrub
124,0,4,U,1.37E+08,0.200973,2,1336.096233,Marsh_Shrub
124,0,4,U,1.37E+08,0.320088,27,4215.801899,Marsh_Shrub
124,0,4,U,1.37E+08,0.027432,17,3007.328686,Marsh_Shrub
124,0,4,U,1.37E+08,-0.033528,25,1038.29146,Marsh_Shrub
124,0,4,U,1.37E+08,0.286077,2,2860.937694,Marsh_Shrub
124,0,4,U,1.37E+08,0.399458,35,6545.983059,Marsh_Shrub
124,0,4,U,1.37E+08,0.115292,2,1075.93884,Marsh_Shrub
124,0,4,U,1.37E+08,0.345996,4,8421.226887,Marsh_Shrub
124,0,4,U,1.37E+08,0.345507,5,4141.679113,Marsh_Shrub
124,0,4,U,1.37E+08,0.284659,1,3163.81786,Marsh_Shrub
124,0,4,C,1.37E+08,0.126374,2,3403.732368,Marsh_Shrub
124,0,4,U,1.37E+08,-0.001788,1,4196.303419,Marsh_Shrub
124,0,4,U,1.37E+08,0.266401,14,190.4015805,Marsh_Shrub
124,0,4,U,1.37E+08,0.032913,60,2989.865384,Marsh_Shrub
124,0,4,U,1.37E+08,0.268224,0,4896.401483,Marsh_Shrub
124,0,4,U,1.37E+08,0.287654,1,4420.367177,Marsh_Shrub
124,0,4,U,1.37E+08,0.196481,33,1196.561214,Marsh_Shrub
129,0,4,U,2.56E+08,0.175896,41,6168.431902,Marsh_Shrub
129,0,4,U,2.56E+08,-0.082779,33,6495.429468,Marsh_Shrub
129,0,4,U,2.56E+08,0.123925,67,4064.800186,Marsh_Shrub
129,0,4,U,2.56E+08,0.22216,84,5209.032813,Marsh_Shrub
129,0,4,U,2.56E+08,0.003916,24,6607.332455,Marsh_Shrub
129,0,4,U,2.56E+08,-0.016134,22,6760.507219,Marsh_Shrub
129,0,4,U,2.56E+08,0.086438,17,8634.741826,Marsh_Shrub
129,0,4,U,2.56E+08,0.260672,60,4855.088318,Marsh_Shrub
129,0,4,U,2.56E+08,0.108569,40,7399.827922,Marsh_Shrub
129,0,4,U,2.56E+08,0.394743,58,5015.502709,Marsh_Shrub
129,0,4,U,2.56E+08,-0.004861,14,5322.064534,Marsh_Shrub
129,0,4,U,2.56E+08,-0.06096,33,4701.761468,Marsh_Shrub
129,0,4,U,2.56E+08,-0.134005,3,8523.028067,Marsh_Shrub
129,0,4,U,2.56E+08,0.3413,56,7978.7564,Marsh_Shrub
129,0,4,U,2.56E+08,0.165832,46,852.3792789,Marsh_Shrub
129,0,4,B,2.56E+08,0.024192,67,206.9044109,Marsh_Shrub
129,0,4,U,2.56E+08,0.073285,30,1845.233328,Marsh_Shrub
129,0,4,U,2.56E+08,-0.054664,1,3496.086613,Marsh_Shrub
129,0,4,U,2.56E+08,0.252345,25,3416.499077,Marsh_Shrub
129,0,4,U,2.56E+08,0.225552,34,1409.024778,Marsh_Shrub
129,0,4,U,2.56E+08,0.246888,20,2248.50441,Marsh_Shrub
129,0,4,U,2.56E+08,-0.09844,54,6867.377419,Marsh_Shrub
129,0,4,A,2.56E+08,0.0278,42,394.915318,Marsh_Shrub
129,0,4,U,2.56E+08,0.176929,11,2285.11346,Marsh_Shrub
129,0,4,U,2.56E+08,0.002131,12,6130.457657,Marsh_Shrub
129,0,4,U,2.56E+08,0.115498,6,6609.478622,Marsh_Shrub
129,0,4,U,2.56E+08,0.371856,68,3680.440279,Marsh_Shrub
129,0,4,U,2.56E+08,0.130839,33,2284.241327,Marsh_Shrub
129,0,4,U,2.56E+08,-0.007784,16,5030.728672,Marsh_Shrub
129,0,4,U,2.56E+08,-0.004861,14,5139.437846,Marsh_Shrub
129,0,4,U,2.56E+08,-0.051048,54,5256.485709,Marsh_Shrub
129,0,4,U,2.56E+08,0.054082,46,7406.942708,Marsh_Shrub
129,0,4,U,2.56E+08,0.073285,33,970.2437104,Marsh_Shrub
129,0,4,U,2.56E+08,0.131936,45,2379.971808,Marsh_Shrub
129,0,4,U,2.56E+08,0.097199,17,4243.534708,Marsh_Shrub
129,0,4,C,2.56E+08,-0.078498,49,4749.49462,Marsh_Shrub
129,0,4,B,2.56E+08,0.084424,55,2693.13069,Marsh_Shrub
129,0,4,U,2.56E+08,-0.006797,15,478.2913973,Marsh_Shrub
129,0,4,B,2.56E+08,0.05728,52,2805.211721,Marsh_Shrub
129,0,4,U,2.56E+08,-0.051048,14,5046.27906,Marsh_Shrub
129,0,4,U,2.56E+08,-0.085419,34,4808.852181,Marsh_Shrub
129,0,4,U,2.56E+08,0.002131,46,6307.481862,Marsh_Shrub
129,0,4,U,2.56E+08,-0.09844,62,6998.883931,Marsh_Shrub
129,0,4,U,2.56E+08,0.036577,15,6745.890585,Marsh_Shrub
129,0,4,U,2.56E+08,-0.09844,51,6550.102974,Marsh_Shrub
129,0,4,U,2.56E+08,0.179832,29,1922.196375,Marsh_Shrub
129,0,4,A,2.56E+08,0.085344,49,2278.57145,Marsh_Shrub
129,0,4,U,2.56E+08,0.164421,2,1016.79402,Marsh_Shrub
129,0,4,U,2.56E+08,-0.042099,45,1906.54917,Marsh_Shrub
129,0,4,U,2.56E+08,0.126237,17,5486.571927,Marsh_Shrub
129,0,4,U,2.56E+08,0.235217,36,830.9429925,Marsh_Shrub
129,0,4,U,2.56E+08,0.130839,39,2717.602401,Marsh_Shrub
129,0,4,U,2.56E+08,0.050208,25,4699.451704,Marsh_Shrub
129,0,4,U,2.56E+08,0.103632,45,341.456251,Marsh_Shrub
129,0,4,U,2.56E+08,0.127353,18,1335.642999,Marsh_Shrub
129,0,4,U,2.56E+08,0.224633,13,5081.57933,Marsh_Shrub
140,0,5,A,73900000,-0.525549,27,815.1665793,Marsh_Shrub
140,0,5,U,73900000,-0.678707,26,1739.71961,Marsh_Shrub
140,0,5,A,73900000,-0.691998,68,4979.189472,Marsh_Shrub
140,0,5,C,73900000,-0.589899,66,5367.507274,Marsh_Shrub
140,0,5,C,73900000,-0.957091,68,3167.09578,Marsh_Shrub
140,0,5,B,73900000,-0.646176,75,5509.999579,Marsh_Shrub
140,0,5,A,73900000,-0.869713,73,1215.914385,Marsh_Shrub
140,0,5,B,73900000,-0.445008,31,2208.199327,Marsh_Shrub
140,0,6,B,80800000,-0.936587,82,5126.928528,Marsh_Shrub
140,0,6,A,80800000,-1.15214,76,3470.746439,Marsh_Shrub
140,0,6,B,80800000,-1.02228,77,2758.878717,Marsh_Shrub
140,0,6,D,80800000,-1.0201,74,3965.825397,Marsh_Shrub
140,0,6,U,80800000,-0.803064,58,1671.319492,Marsh_Shrub
140,0,6,B,80800000,-0.869713,21,728.940487,Marsh_Shrub
140,0,6,U,80800000,-0.601049,64,5713.537573,Marsh_Shrub
140,0,6,C,80800000,-0.479588,84,2957.518716,Marsh_Shrub
140,0,6,B,80800000,-0.869713,4,1034.330278,Marsh_Shrub
145,0,2,C,54200000,0.228827,2,3299.391549,Marsh_Shrub
145,0,2,A,54200000,0.108384,1,1441.342012,Marsh_Shrub
145,0,2,C,54200000,0.127298,24,3812.068643,Marsh_Shrub
145,0,2,A,54200000,0.016085,8,1472.535915,Marsh_Shrub
145,0,2,A,54200000,0.016085,0,1076.583882,Marsh_Shrub
145,0,2,U,54200000,0.021336,0,3368.101648,Marsh_Shrub
145,0,2,C,54200000,0.179546,73,3895.430391,Marsh_Shrub
145,0,2,C,54200000,-0.242692,0,2241.861857,Marsh_Shrub
145,0,2,C,54200000,-0.242692,10,2748.826438,Marsh_Shrub
145,0,2,U,54200000,-0.188976,25,164.0021307,Marsh_Shrub
145,0,2,C,54200000,-0.251025,2,2844.819446,Marsh_Shrub
145,0,2,C,54200000,-0.011423,7,3776.440074,Marsh_Shrub
145,0,2,C,54200000,-0.011423,20,3949.941162,Marsh_Shrub
145,0,2,C,54200000,-0.330308,2,2430.314794,Marsh_Shrub
145,0,2,C,54200000,-0.11753,26,2575.461243,Marsh_Shrub
145,0,2,C,54200000,-0.021336,7,2897.29251,Marsh_Shrub
145,0,2,C,54200000,0.189467,0,3047.137515,Marsh_Shrub
145,0,2,C,54200000,0.134193,11,3141.762543,Marsh_Shrub
145,0,2,C,54200000,0.228827,9,3751.740789,Marsh_Shrub
145,0,2,C,54200000,0.14155,27,3070.061004,Marsh_Shrub
145,0,2,C,54200000,0.228827,6,3647.927592,Marsh_Shrub
145,0,2,U,54200000,-0.016444,35,2930.825889,Marsh_Shrub
145,0,2,U,54200000,0.039303,13,332.1880555,Marsh_Shrub
145,0,2,A,54200000,0.033528,13,952.1519184,Marsh_Shrub
145,0,2,A,54200000,0.108384,10,1006.731279,Marsh_Shrub
145,0,2,U,54200000,0.021336,30,3795.227133,Marsh_Shrub
145,0,2,C,54200000,0.19096,74,3301.082346,Marsh_Shrub
145,0,2,C,54200000,0.134193,27,3678.062503,Marsh_Shrub
145,0,2,C,54200000,0.127298,6,3122.017931,Marsh_Shrub
145,0,2,U,54200000,-0.188976,30,166.1759547,Marsh_Shrub
145,0,2,C,54200000,0.134193,20,3686.64621,Marsh_Shrub
145,0,2,C,54200000,0.246902,3,2873.53055,Marsh_Shrub
145,0,2,C,54200000,0.127298,2,3196.781917,Marsh_Shrub
145,0,2,U,54200000,0.122216,2,2042.388049,Marsh_Shrub
145,0,2,A,54200000,0.130453,9,1669.569047,Marsh_Shrub
145,0,2,A,54200000,-0.118872,0,771.8813553,Marsh_Shrub
145,0,2,A,54200000,0.077053,6,1289.14414,Marsh_Shrub
145,0,2,C,54200000,-0.021336,7,3808.560116,Marsh_Shrub
145,0,2,C,54200000,0.246902,3,2223.136322,Marsh_Shrub
145,0,2,U,54200000,0.048685,5,2842.926206,Marsh_Shrub
145,0,2,U,54200000,0.04838,8,1865.273297,Marsh_Shrub
145,0,2,U,54200000,-0.163631,8,277.7525714,Marsh_Shrub
145,1,3,D,1.03E+08,-0.011423,24,3313.020935,Marsh_Shrub
145,0,3,C,1.03E+08,-0.566184,8,3300.438057,Marsh_Shrub
145,0,3,D,1.03E+08,-0.213167,10,1651.183434,Marsh_Shrub
145,0,3,U,1.03E+08,0.13716,27,1667.250489,Marsh_Shrub
145,0,3,D,1.03E+08,-0.021336,7,2903.800316,Marsh_Shrub
145,0,3,D,1.03E+08,0.19096,0,2957.475706,Marsh_Shrub
145,0,3,D,1.03E+08,0,12,2277.92909,Marsh_Shrub
145,0,3,U,1.03E+08,0.152455,24,95.01012623,Marsh_Shrub
145,0,3,C,1.03E+08,0.17434,1,657.6294451,Marsh_Shrub
145,0,3,U,1.03E+08,0.339657,20,1376.541268,Marsh_Shrub
145,0,3,D,1.03E+08,0.189467,33,3325.702133,Marsh_Shrub
145,0,3,U,1.03E+08,-0.031128,20,51.13889364,Marsh_Shrub
145,0,3,D,1.03E+08,-0.279307,26,1254.964086,Marsh_Shrub
145,0,3,D,1.03E+08,-0.213167,20,917.8636489,Marsh_Shrub
145,0,3,C,1.03E+08,0.117496,6,1042.376184,Marsh_Shrub
145,0,3,U,1.03E+08,0.12013,23,2248.604814,Marsh_Shrub
145,0,3,D,1.03E+08,-0.251025,0,3421.495648,Marsh_Shrub
145,0,3,C,1.03E+08,-0.56931,40,3395.488671,Marsh_Shrub
145,0,3,C,1.03E+08,-0.163468,16,372.3036055,Marsh_Shrub
145,0,3,C,1.03E+08,-0.579535,6,3309.225986,Marsh_Shrub
145,0,3,U,1.03E+08,0.053769,1,384.2306969,Marsh_Shrub
145,0,3,U,1.03E+08,-0.061212,28,1693.361513,Marsh_Shrub
145,0,3,C,1.03E+08,0.17434,15,539.498215,Marsh_Shrub
145,0,3,U,1.03E+08,0.044166,17,3152.700964,Marsh_Shrub
145,0,3,D,1.03E+08,0.199206,5,2861.712459,Marsh_Shrub
145,0,3,C,1.03E+08,-0.579535,9,3724.356152,Marsh_Shrub
145,0,3,U,1.03E+08,0.130453,6,1405.70596,Marsh_Shrub
145,0,3,D,1.03E+08,-0.192799,10,3742.124042,Marsh_Shrub
145,0,3,C,1.03E+08,-0.010453,2,1530.615483,Marsh_Shrub
145,0,3,D,1.03E+08,0.199206,22,2983.340176,Marsh_Shrub
145,0,3,D,1.03E+08,-0.251025,2,3317.665924,Marsh_Shrub
145,0,3,D,1.03E+08,-0.330308,8,2757.127359,Marsh_Shrub
145,0,3,B,1.03E+08,0.077053,10,1520.045194,Marsh_Shrub
145,0,3,C,1.03E+08,0.0084,37,827.4512879,Marsh_Shrub
145,0,3,C,1.03E+08,-0.010453,35,1115.406828,Marsh_Shrub
145,0,3,D,1.03E+08,0.127298,9,3473.394779,Marsh_Shrub
145,0,3,D,1.03E+08,-0.021336,25,3207.877366,Marsh_Shrub
145,0,3,B,1.03E+08,-0.003824,4,867.5927002,Marsh_Shrub
145,0,3,U,1.03E+08,0.130453,6,1325.306753,Marsh_Shrub
145,0,3,C,1.03E+08,-0.365402,2,2460.340895,Marsh_Shrub
145,0,3,U,1.03E+08,0.068773,16,3708.267773,Marsh_Shrub
145,0,3,U,1.03E+08,0.04838,3,2015.96931,Marsh_Shrub
145,0,3,B,1.03E+08,0.077053,14,1153.859551,Marsh_Shrub
145,0,3,U,1.03E+08,-0.061212,25,1466.463325,Marsh_Shrub
145,0,3,U,1.03E+08,0.021336,52,3231.758642,Marsh_Shrub
145,0,3,B,1.03E+08,0.130453,1,1608.715558,Marsh_Shrub
145,0,3,D,1.03E+08,-0.279307,7,1549.072678,Marsh_Shrub
145,0,3,U,1.03E+08,-0.007514,26,426.0660798,Marsh_Shrub
145,0,3,C,1.03E+08,0.131747,7,1601.420975,Marsh_Shrub
145,0,3,D,1.03E+08,0,2,2741.570103,Marsh_Shrub
145,0,3,U,1.03E+08,-0.56931,5,2853.610006,Marsh_Shrub
145,0,3,C,1.03E+08,-0.183126,7,1831.272749,Marsh_Shrub
145,0,3,U,1.03E+08,0.021336,34,3598.045449,Marsh_Shrub
145,0,6,A,95500000,-0.472953,22,92.89265404,Marsh_Shrub
145,0,6,U,95500000,0.152455,27,383.3838184,Marsh_Shrub
145,0,6,A,95500000,-0.586092,8,3498.499839,Marsh_Shrub
145,0,6,B,95500000,-0.061212,8,1461.498381,Marsh_Shrub
145,0,6,A,95500000,-0.43408,26,1435.389465,Marsh_Shrub
145,0,6,A,95500000,-0.59436,7,2925.690132,Marsh_Shrub
145,0,6,A,95500000,-0.186854,2,337.131616,Marsh_Shrub
145,0,6,A,95500000,-0.365402,8,2317.090939,Marsh_Shrub
145,0,6,B,95500000,0.021336,72,3205.40147,Marsh_Shrub
145,0,6,A,95500000,0.111839,6,407.7518943,Marsh_Shrub
145,0,6,B,95500000,-0.026208,12,1351.64097,Marsh_Shrub
145,0,6,A,95500000,-0.59436,7,3162.399473,Marsh_Shrub
145,0,6,A,95500000,-0.59436,26,2337.108096,Marsh_Shrub
145,0,6,A,95500000,-0.551994,2,3272.246754,Marsh_Shrub
145,0,6,A,95500000,-0.586092,30,3487.305764,Marsh_Shrub
145,0,6,B,95500000,0.268224,5,1938.666779,Marsh_Shrub
145,0,6,A,95500000,0.283642,6,807.0865741,Marsh_Shrub
145,0,6,B,95500000,0.252057,20,390.4316382,Marsh_Shrub
145,0,6,A,95500000,-0.407173,11,1648.975017,Marsh_Shrub
145,0,6,A,95500000,-0.579535,1,3544.955106,Marsh_Shrub
145,0,6,B,95500000,0.182916,20,1288.137843,Marsh_Shrub
145,0,6,A,95500000,-0.121702,7,708.6142853,Marsh_Shrub
145,0,6,A,95500000,-0.527835,9,2954.746204,Marsh_Shrub
145,0,6,B,95500000,-0.146304,12,1443.343232,Marsh_Shrub
145,0,6,B,95500000,-0.146304,2,1284.781518,Marsh_Shrub
145,0,6,B,95500000,0.12013,18,2382.375021,Marsh_Shrub
145,0,6,U,95500000,0.158835,6,732.9417991,Marsh_Shrub
145,0,6,B,95500000,0.137979,10,407.3784648,Marsh_Shrub
145,0,6,A,95500000,-0.004454,8,548.7808798,Marsh_Shrub
145,0,6,B,95500000,0.165382,17,964.6716741,Marsh_Shrub
145,0,6,A,95500000,-0.004454,10,710.4669138,Marsh_Shrub
145,0,6,B,95500000,0.044166,27,3171.671973,Marsh_Shrub
145,0,6,A,95500000,-0.004454,7,952.8275609,Marsh_Shrub
145,0,6,B,95500000,-0.016444,18,2379.797927,Marsh_Shrub
145,0,6,B,95500000,0.262706,2,1363.434821,Marsh_Shrub
145,0,6,A,95500000,0.246902,4,2404.701401,Marsh_Shrub
145,0,6,A,95500000,-0.579535,2,3706.353069,Marsh_Shrub
145,0,6,A,95500000,0.111839,0,355.4499337,Marsh_Shrub
145,0,6,B,95500000,0.12013,2,2040.285057,Marsh_Shrub
145,0,6,A,95500000,0.228827,1,3415.266549,Marsh_Shrub
145,0,7,C,58200000,0.068773,9,3580.089007,Marsh_Shrub
145,0,7,B,58200000,0.228827,8,3707.380957,Marsh_Shrub
145,0,7,B,58200000,0.231648,4,2644.136283,Marsh_Shrub
145,0,7,C,58200000,0.048685,7,2210.885544,Marsh_Shrub
145,0,7,B,58200000,0.14155,6,2433.136678,Marsh_Shrub
145,0,7,B,58200000,0.14155,7,2904.376354,Marsh_Shrub
145,0,7,C,58200000,0.044166,18,3038.182607,Marsh_Shrub
145,0,7,B,58200000,0.131747,8,1376.239424,Marsh_Shrub
145,0,7,C,58200000,-0.016444,1,2334.046732,Marsh_Shrub
145,0,7,U,58200000,0.313848,61,1434.765099,Marsh_Shrub
145,0,7,B,58200000,0.228827,0,3651.384408,Marsh_Shrub
145,0,7,B,58200000,-0.010453,0,1724.549058,Marsh_Shrub
145,0,7,U,58200000,0.19096,72,3884.583239,Marsh_Shrub
145,0,7,B,58200000,-0.010453,7,1897.290754,Marsh_Shrub
145,0,7,B,58200000,-0.279307,9,1609.060785,Marsh_Shrub
145,0,7,C,58200000,0.021336,29,3999.931357,Marsh_Shrub
145,0,7,B,58200000,0.231648,1,2645.063441,Marsh_Shrub
145,0,7,C,58200000,0.162327,14,3468.48849,Marsh_Shrub
145,0,7,B,58200000,0.246902,20,2822.202773,Marsh_Shrub
145,0,7,B,58200000,0.231648,1,2646.964802,Marsh_Shrub
145,0,7,B,58200000,0.189467,4,3557.629274,Marsh_Shrub
145,0,7,B,58200000,0.228827,3,3861.994698,Marsh_Shrub
145,0,7,B,58200000,0.189467,71,3935.143808,Marsh_Shrub
145,0,7,U,58200000,0.246902,20,2083.477047,Marsh_Shrub
145,0,7,C,58200000,0.048685,4,2194.614086,Marsh_Shrub
145,0,7,C,58200000,0.077053,4,1901.279984,Marsh_Shrub
145,0,7,B,58200000,0.228827,5,3568.271471,Marsh_Shrub
145,0,7,B,58200000,-0.233979,3,2207.983145,Marsh_Shrub
145,0,7,C,58200000,0.130453,12,1973.036964,Marsh_Shrub
145,0,7,B,58200000,0.228827,11,3957.306198,Marsh_Shrub
145,1,8,U,60700000,0.326324,75,1887.860351,Marsh_Shrub
145,0,8,C,60700000,0.246902,30,2165.528781,Marsh_Shrub
145,0,8,D,60700000,0.048685,2,2277.027653,Marsh_Shrub
145,0,8,D,60700000,0.130453,6,1607.317312,Marsh_Shrub
145,0,8,C,60700000,0.13716,7,1562.768655,Marsh_Shrub
145,0,8,C,60700000,-0.11753,34,2434.285572,Marsh_Shrub
145,0,8,D,60700000,-0.121702,9,723.8018446,Marsh_Shrub
145,0,8,D,60700000,-0.00567,19,2289.696997,Marsh_Shrub
145,0,8,C,60700000,0.231648,1,2660.318766,Marsh_Shrub
145,0,8,C,60700000,0.339657,24,1500.254605,Marsh_Shrub
145,0,8,C,60700000,0.262128,15,2420.097692,Marsh_Shrub
145,0,8,D,60700000,0.108384,1,1660.930703,Marsh_Shrub
145,0,8,D,60700000,-0.146304,4,1968.700693,Marsh_Shrub
145,0,8,D,60700000,-0.00567,4,2237.510108,Marsh_Shrub
145,0,8,D,60700000,0.077053,5,1726.669246,Marsh_Shrub
145,0,8,D,60700000,-0.016444,18,2956.108687,Marsh_Shrub
145,0,8,C,60700000,0.246902,12,2544.274031,Marsh_Shrub
145,0,8,C,60700000,0.246902,7,2352.615515,Marsh_Shrub
145,0,8,D,60700000,0.122216,10,2205.778681,Marsh_Shrub
145,0,8,D,60700000,0.165382,26,810.9515252,Marsh_Shrub
145,0,8,C,60700000,0.189467,0,3711.319437,Marsh_Shrub
145,0,8,C,60700000,0.228827,0,3037.329844,Marsh_Shrub
145,0,8,U,60700000,0.233228,19,1186.153806,Marsh_Shrub
145,0,8,U,60700000,0.339657,16,1276.6933,Marsh_Shrub
145,0,8,D,60700000,-0.120228,4,1806.839783,Marsh_Shrub
145,0,8,C,60700000,-0.004454,0,1324.255174,Marsh_Shrub
145,0,8,D,60700000,0.122216,24,2075.187756,Marsh_Shrub
145,0,8,D,60700000,0.108384,28,1412.96253,Marsh_Shrub
145,0,8,C,60700000,0.053769,1,285.9499643,Marsh_Shrub
145,0,8,C,60700000,0.228827,1,3820.854102,Marsh_Shrub
145,0,8,C,60700000,0.231648,11,2877.48549,Marsh_Shrub
145,0,8,C,60700000,0.231648,5,2894.243635,Marsh_Shrub
145,0,8,D,60700000,0.005196,17,2215.089126,Marsh_Shrub
145,0,8,D,60700000,0.005196,4,2067.891663,Marsh_Shrub
145,0,8,D,60700000,-0.120228,4,1952.160846,Marsh_Shrub
145,0,8,U,60700000,0.313848,32,1903.98608,Marsh_Shrub
145,0,8,D,60700000,-0.061212,14,1614.723124,Marsh_Shrub
145,0,8,D,60700000,0.110801,1,2098.062195,Marsh_Shrub
145,0,8,D,60700000,0.044166,78,3370.124119,Marsh_Shrub
145,0,8,D,60700000,0.165382,22,581.5983492,Marsh_Shrub
145,0,8,C,60700000,0.150825,6,600.8446136,Marsh_Shrub
145,0,8,U,60700000,0.283642,31,290.3241071,Marsh_Shrub
145,0,8,U,60700000,0.039303,19,494.5793315,Marsh_Shrub
150,0,4,U,1.73E+08,0.177609,29,1079.418036,Marsh_Shrub
150,0,4,U,1.73E+08,-0.19812,38,2959.691256,Marsh_Shrub
150,0,4,U,1.73E+08,-0.073152,23,8013.184442,Marsh_Shrub
150,0,4,U,1.73E+08,-0.295648,80,6930.106056,Marsh_Shrub
150,0,4,U,1.73E+08,0.107736,12,6042.752682,Marsh_Shrub
150,0,4,U,1.73E+08,-0.375468,5,5048.84013,Marsh_Shrub
150,0,4,U,1.73E+08,0.005196,3,2945.291429,Marsh_Shrub
